	sequences per sample	iteration	ASIM94	ASIM88	ASIM3	ASIM4	ASIM20	ASIM91	ASIM18	ASIM89	ASIM86	ASIM24	ASIM85	ASIM90	ASIM92	ASIM12	ASIM1	ASIM87	ASIM14	ASIM8	ASIM25	ASIM2	ASIM93	ASIM13	ASIM23	ASIM15	ASIM10	ASIM16	ASIM9	ASIM11	ASIM17	ASIM26	ASIM21	ASIM7	ASIM6	ASIM5	ASIM22	ASIM19
alpha_rarefaction_8750_4.txt	8750	4	n/a	n/a	745.666666667	n/a	310.545454545	n/a	276.555555556	n/a	n/a	340.555555556	n/a	n/a	n/a	370.176470588	661.810810811	n/a	264.0	405.5	646.5	638.960784314	n/a	225.375	244.625	374.0	273.25	176.428571429	309.0	374.4	333.666666667	369.24	338.0	316.571428571	320.625	230.0	370.75	235.1875
alpha_rarefaction_8750_5.txt	8750	5	n/a	n/a	676.391304348	n/a	366.1	n/a	276.235294118	n/a	n/a	548.111111111	n/a	n/a	n/a	287.034482759	654.118421053	n/a	298.5	378.25	507.078947368	629.310344828	n/a	326.857142857	281.833333333	320.0	287.5	174.4	311.0	410.545454545	304.272727273	322.894736842	354.666666667	206.789473684	278.7	285.454545455	431.0	464.75
alpha_rarefaction_8750_6.txt	8750	6	n/a	n/a	719.835294118	n/a	282.769230769	n/a	275.0	n/a	n/a	518.111111111	n/a	n/a	n/a	492.666666667	614.101265823	n/a	400.333333333	470.375	640.433333333	637.6	n/a	296.666666667	225.0	209.882352941	267.5	193.5	133.461538462	365.25	315.111111111	312.5	321.666666667	272.0	381.25	271.636363636	514.0	258.909090909
alpha_rarefaction_8750_7.txt	8750	7	n/a	n/a	682.538461538	n/a	340.5	n/a	308.066666667	n/a	n/a	516.111111111	n/a	n/a	n/a	298.344827586	655.0	n/a	419.111111111	320.333333333	608.454545455	873.2	n/a	300.0	225.473684211	319.666666667	329.363636364	264.0	274.428571429	390.214285714	251.0	263.0	287.666666667	285.647058824	331.045454545	267.869565217	476.857142857	333.0
alpha_rarefaction_8750_8.txt	8750	8	n/a	n/a	707.965517241	n/a	473.5	n/a	368.0	n/a	n/a	450.3	n/a	n/a	n/a	398.647058824	764.615384615	n/a	359.0	251.875	733.774193548	763.142857143	n/a	322.125	296.0	508.142857143	293.615384615	207.6	604.0	450.0	226.583333333	379.681818182	384.0	313.5625	325.043478261	221.333333333	334.0	517.0
alpha_rarefaction_8750_9.txt	8750	9	n/a	n/a	700.054347826	n/a	366.0	n/a	288.526315789	n/a	n/a	299.0	n/a	n/a	n/a	552.25	527.011764706	n/a	383.0	282.625	542.78125	600.49122807	n/a	281.333333333	212.0	395.583333333	312.545454545	305.75	257.625	443.0	302.153846154	381.681818182	188.5	236.181818182	462.333333333	368.052631579	359.0	456.5
alpha_rarefaction_9000_0.txt	9000	0	n/a	n/a	723.213483146	n/a	330.0	n/a	326.5625	n/a	n/a	569.875	n/a	n/a	n/a	353.041666667	680.121621622	n/a	467.428571429	286.6	744.384615385	621.637931034	n/a	290.111111111	296.928571429	335.875	331.714285714	286.6	293.0	403.583333333	344.545454545	395.12	469.75	318.2	321.464285714	305.105263158	527.0	286.0
alpha_rarefaction_9000_1.txt	9000	1	n/a	n/a	699.142857143	n/a	338.428571429	n/a	307.588235294	n/a	n/a	241.0	n/a	n/a	n/a	439.25	702.493150685	n/a	241.583333333	599.0	688.75	598.303571429	n/a	480.2	272.75	418.363636364	422.909090909	243.0	192.333333333	395.0	257.0	374.130434783	287.647058824	348.125	342.041666667	239.222222222	403.333333333	352.666666667
alpha_rarefaction_9000_2.txt	9000	2	n/a	n/a	698.329787234	n/a	298.5625	n/a	325.055555556	n/a	n/a	413.5	n/a	n/a	n/a	426.105263158	702.558441558	n/a	432.0	243.3	668.115384615	798.80952381	n/a	473.0	249.9375	305.055555556	352.25	239.6	146.833333333	493.25	351.272727273	248.689655172	253.9375	229.0	373.157894737	249.714285714	526.0	268.5
alpha_rarefaction_9000_3.txt	9000	3	n/a	n/a	719.363636364	n/a	245.176470588	n/a	367.0	n/a	n/a	395.583333333	n/a	n/a	n/a	354.434782609	660.222222222	n/a	231.0	369.75	542.243902439	629.269230769	n/a	255.625	210.1875	279.2	336.5	237.545454545	320.428571429	442.214285714	268.0	274.676470588	409.857142857	360.833333333	401.956521739	267.869565217	513.0	244.076923077
alpha_rarefaction_9000_4.txt	9000	4	n/a	n/a	700.70212766	n/a	268.5	n/a	280.157894737	n/a	n/a	322.0	n/a	n/a	n/a	338.333333333	690.202531646	n/a	354.8	272.461538462	724.757575758	606.015873016	n/a	291.0	318.0	244.058823529	280.833333333	268.111111111	235.6	323.333333333	326.6	296.833333333	274.8125	243.789473684	429.105263158	268.714285714	379.142857143	233.461538462
alpha_rarefaction_9000_5.txt	9000	5	n/a	n/a	697.142857143	n/a	359.0	n/a	276.235294118	n/a	n/a	389.428571429	n/a	n/a	n/a	369.55	587.817073171	n/a	324.125	362.375	584.146341463	737.528301887	n/a	449.5	220.0	308.571428571	610.5	266.75	531.5	315.352941176	300.0	315.956521739	509.6	285.647058824	329.043478261	257.0	430.625	320.8
alpha_rarefaction_9000_6.txt	9000	6	n/a	n/a	711.511111111	n/a	334.909090909	n/a	316.666666667	n/a	n/a	299.615384615	n/a	n/a	n/a	317.24137931	605.963414634	n/a	338.5	323.6	615.303030303	698.818181818	n/a	1184.5	220.894736842	329.071428571	468.428571429	324.6	229.0	336.6875	242.583333333	418.384615385	306.153846154	233.833333333	422.772727273	266.3	351.125	336.909090909
alpha_rarefaction_9000_7.txt	9000	7	n/a	n/a	685.316326531	n/a	282.066666667	n/a	291.647058824	n/a	n/a	583.428571429	n/a	n/a	n/a	533.166666667	615.75	n/a	388.875	284.6	669.777777778	595.716981132	n/a	359.375	279.4375	425.909090909	365.1	205.333333333	258.625	385.9375	353.142857143	362.666666667	272.0	276.882352941	408.157894737	284.157894737	488.428571429	271.75
alpha_rarefaction_9000_8.txt	9000	8	n/a	n/a	710.387096774	n/a	292.928571429	n/a	304.5	n/a	n/a	298.615384615	n/a	n/a	n/a	333.045454545	651.5	n/a	329.666666667	313.8	580.666666667	668.12244898	n/a	196.666666667	331.076923077	245.05	381.090909091	225.090909091	244.25	441.0	241.583333333	297.903225806	243.0	383.2	353.954545455	290.0	383.0	359.333333333
alpha_rarefaction_9000_9.txt	9000	9	n/a	n/a	729.83908046	n/a	432.0	n/a	270.0	n/a	n/a	381.0	n/a	n/a	n/a	431.0	675.923076923	n/a	320.071428571	428.625	593.344827586	697.882352941	n/a	596.0	223.75	381.625	422.076923077	214.0	205.6	443.0	255.75	311.117647059	289.125	341.714285714	361.115384615	251.545454545	802.5	298.090909091
alpha_rarefaction_9250_0.txt	9250	0	n/a	n/a	n/a	n/a	558.0	n/a	304.882352941	n/a	n/a	374.1	n/a	n/a	n/a	463.3	648.2875	n/a	188.833333333	422.111111111	616.135135135	672.288461538	n/a	440.0	302.066666667	352.076923077	289.235294118	163.0	311.5	390.625	323.333333333	395.535714286	350.214285714	285.157894737	321.322580645	334.058823529	541.166666667	328.6
alpha_rarefaction_9250_1.txt	9250	1	n/a	n/a	n/a	n/a	295.928571429	n/a	264.714285714	n/a	n/a	304.153846154	n/a	n/a	n/a	305.724137931	684.666666667	n/a	290.111111111	486.428571429	628.090909091	672.038461538	n/a	591.5	347.833333333	427.75	306.2	248.111111111	227.111111111	474.461538462	350.6	279.0	414.909090909	344.875	331.25	265.045454545	428.625	333.666666667
alpha_rarefaction_9250_2.txt	9250	2	n/a	n/a	n/a	n/a	361.75	n/a	345.866666667	n/a	n/a	330.076923077	n/a	n/a	n/a	338.4	716.647058824	n/a	333.909090909	417.0	535.068181818	698.130434783	n/a	579.666666667	291.153846154	417.230769231	256.588235294	192.2	311.0	342.875	359.125	376.516129032	322.0	384.769230769	351.0	227.785714286	483.125	261.666666667
alpha_rarefaction_9250_3.txt	9250	3	n/a	n/a	n/a	n/a	289.235294118	n/a	269.0	n/a	n/a	335.076923077	n/a	n/a	n/a	346.333333333	777.776119403	n/a	383.0	242.583333333	579.447368421	687.75	n/a	455.2	330.076923077	312.769230769	325.6	278.3	225.142857143	402.153846154	223.2	310.416666667	268.666666667	283.052631579	405.647058824	296.066666667	422.111111111	289.333333333
alpha_rarefaction_9250_4.txt	9250	4	n/a	n/a	n/a	n/a	329.363636364	n/a	301.105263158	n/a	n/a	414.1	n/a	n/a	n/a	339.043478261	631.222222222	n/a	321.6	382.0	617.416666667	740.418181818	n/a	365.0	257.055555556	307.571428571	388.0	352.125	219.333333333	371.882352941	222.071428571	285.774193548	420.666666667	341.076923077	369.913043478	276.25	356.8	387.25
alpha_rarefaction_9250_5.txt	9250	5	n/a	n/a	n/a	n/a	267.052631579	n/a	303.882352941	n/a	n/a	302.5625	n/a	n/a	n/a	387.956521739	686.797468354	n/a	314.8	331.909090909	629.651162791	627.637931034	n/a	450.5	204.0	266.666666667	305.272727273	322.333333333	279.428571429	346.555555556	263.076923077	264.941176471	275.8125	272.588235294	349.171428571	304.047619048	677.2	467.75
alpha_rarefaction_9250_6.txt	9250	6	n/a	n/a	n/a	n/a	346.833333333	n/a	326.5625	n/a	n/a	691.111111111	n/a	n/a	n/a	312.0	698.243243243	n/a	439.5	353.8	539.075	610.65625	n/a	426.666666667	293.928571429	477.5	296.25	236.545454545	336.0	365.25	267.75	282.78125	358.666666667	209.5	391.65	257.2	347.666666667	258.0
alpha_rarefaction_9250_7.txt	9250	7	n/a	n/a	n/a	n/a	358.75	n/a	338.875	n/a	n/a	650.428571429	n/a	n/a	n/a	363.652173913	717.144927536	n/a	362.0	438.5	609.65	744.12244898	n/a	265.272727273	242.571428571	273.8125	332.0	292.111111111	230.142857143	585.0	314.545454545	328.25	343.5	327.461538462	317.875	217.541666667	365.111111111	259.909090909
alpha_rarefaction_9250_8.txt	9250	8	n/a	n/a	n/a	n/a	408.5	n/a	278.555555556	n/a	n/a	311.272727273	n/a	n/a	n/a	383.333333333	707.0	n/a	613.6	291.0	678.454545455	630.844827586	n/a	227.0	297.0	296.0	337.5	168.352941176	290.875	488.090909091	367.111111111	360.181818182	264.0	281.333333333	317.045454545	256.142857143	465.428571429	248.9375
alpha_rarefaction_9250_9.txt	9250	9	n/a	n/a	n/a	n/a	318.666666667	n/a	309.588235294	n/a	n/a	479.5	n/a	n/a	n/a	417.384615385	690.078947368	n/a	406.909090909	362.1	492.88372093	659.0	n/a	317.428571429	214.588235294	306.666666667	383.090909091	224.769230769	318.5	417.2	376.5	290.0	392.0	290.4375	324.37037037	278.25	548.428571429	292.6
alpha_rarefaction_9500_0.txt	9500	0	n/a	n/a	n/a	n/a	418.363636364	n/a	300.0	n/a	n/a	477.0	n/a	n/a	n/a	319.260869565	617.46875	n/a	301.272727273	524.375	589.428571429	660.052631579	n/a	297.5	308.571428571	259.636363636	334.0	235.0	405.6	616.1	275.1	474.894736842	309.571428571	265.0	255.129032258	289.913043478	374.0	398.111111111
alpha_rarefaction_9500_1.txt	9500	1	n/a	n/a	n/a	n/a	383.75	n/a	289.166666667	n/a	n/a	312.083333333	n/a	n/a	n/a	331.384615385	694.493670886	n/a	283.153846154	307.0	591.9	655.529411765	n/a	397.857142857	240.526315789	230.772727273	514.363636364	189.076923077	304.0	434.0625	345.111111111	377.130434783	345.428571429	254.142857143	364.0	251.545454545	424.0	306.272727273
alpha_rarefaction_9500_2.txt	9500	2	n/a	n/a	n/a	n/a	408.5	n/a	316.352941176	n/a	n/a	478.0	n/a	n/a	n/a	569.5625	591.851851852	n/a	317.230769231	294.090909091	762.115384615	711.3	n/a	226.375	453.090909091	373.2	288.0	182.055555556	284.142857143	378.833333333	380.0	322.75	379.0	269.3	354.333333333	262.333333333	595.5	276.25
alpha_rarefaction_9500_3.txt	9500	3	n/a	n/a	n/a	n/a	433.666666667	n/a	328.058823529	n/a	n/a	371.461538462	n/a	n/a	n/a	305.615384615	572.676470588	n/a	863.25	430.625	710.387096774	581.873015873	n/a	360.375	245.714285714	328.0	256.0	225.583333333	345.6	401.428571429	252.0	284.916666667	396.272727273	281.0	398.55	317.055555556	832.0	460.142857143
alpha_rarefaction_9500_4.txt	9500	4	n/a	n/a	n/a	n/a	292.882352941	n/a	332.0	n/a	n/a	278.157894737	n/a	n/a	n/a	371.12	678.469879518	n/a	400.333333333	365.111111111	791.206896552	680.313432836	n/a	347.5	211.55	445.272727273	292.882352941	291.0	182.363636364	390.117647059	246.3	391.913043478	272.5	289.2	508.235294118	265.84	388.875	434.625
alpha_rarefaction_9500_5.txt	9500	5	n/a	n/a	n/a	n/a	351.0	n/a	333.0	n/a	n/a	481.5	n/a	n/a	n/a	491.619047619	619.823529412	n/a	292.0	319.083333333	581.447368421	639.542372881	n/a	363.111111111	197.260869565	211.636363636	428.0	261.333333333	184.363636364	436.058823529	383.0	261.617647059	306.090909091	337.6875	422.789473684	264.111111111	355.8	296.25
alpha_rarefaction_9500_6.txt	9500	6	n/a	n/a	n/a	n/a	524.5	n/a	333.0	n/a	n/a	366.75	n/a	n/a	n/a	374.714285714	666.342465753	n/a	287.615384615	394.111111111	639.459459459	760.282608696	n/a	357.0	388.615384615	293.3	252.0	231.461538462	235.545454545	437.571428571	253.0	340.588235294	299.105263158	313.214285714	374.045454545	266.111111111	501.142857143	301.153846154
alpha_rarefaction_9500_7.txt	9500	7	n/a	n/a	n/a	n/a	336.0	n/a	305.5	n/a	n/a	413.5	n/a	n/a	n/a	487.0	675.784810127	n/a	382.090909091	287.5	661.5	782.346938776	n/a	388.428571429	268.333333333	346.4375	268.4	223.071428571	332.857142857	390.153846154	433.0	302.0	374.0	387.769230769	349.576923077	233.04	326.25	730.0
alpha_rarefaction_9500_8.txt	9500	8	n/a	n/a	n/a	n/a	353.071428571	n/a	333.6875	n/a	n/a	261.055555556	n/a	n/a	n/a	370.222222222	628.693181818	n/a	302.769230769	365.1	588.071428571	658.454545455	n/a	305.1	259.3125	342.5	344.4	208.153846154	167.071428571	483.769230769	270.272727273	305.483870968	405.3	315.055555556	373.0	228.076923077	340.545454545	298.25
alpha_rarefaction_9500_9.txt	9500	9	n/a	n/a	n/a	n/a	399.545454545	n/a	305.5	n/a	n/a	631.666666667	n/a	n/a	n/a	329.275862069	711.407407407	n/a	272.090909091	304.75	694.5625	603.303571429	n/a	280.0	267.571428571	382.214285714	320.5625	281.833333333	419.2	503.083333333	282.769230769	308.111111111	372.0	333.055555556	346.24	335.833333333	402.333333333	322.8
alpha_rarefaction_9750_0.txt	9750	0	n/a	n/a	n/a	n/a	300.5625	n/a	303.5	n/a	n/a	411.5	n/a	n/a	n/a	382.333333333	685.379310345	n/a	382.0	470.0	669.028571429	569.911764706	n/a	345.666666667	242.4	378.071428571	299.153846154	196.0	423.142857143	536.230769231	309.769230769	313.6	349.545454545	302.0	352.607142857	276.15	528.0	249.866666667
alpha_rarefaction_9750_1.txt	9750	1	n/a	n/a	n/a	n/a	372.769230769	n/a	302.105263158	n/a	n/a	513.0	n/a	n/a	n/a	389.166666667	701.461538462	n/a	388.272727273	292.0	631.0	654.153846154	n/a	350.125	411.461538462	273.8125	454.111111111	253.0	326.125	406.1875	282.647058824	302.588235294	295.5	395.214285714	510.0	263.84	504.0	456.25
alpha_rarefaction_9750_2.txt	9750	2	n/a	n/a	n/a	n/a	423.909090909	n/a	311.894736842	n/a	n/a	261.166666667	n/a	n/a	n/a	356.260869565	633.099009901	n/a	437.875	608.625	833.896551724	665.052631579	n/a	372.0	271.235294118	274.157894737	357.230769231	195.647058824	254.909090909	441.0	381.0	313.375	394.0	292.047619048	403.772727273	229.5	514.0	267.230769231
alpha_rarefaction_9750_3.txt	9750	3	n/a	n/a	n/a	n/a	465.833333333	n/a	323.333333333	n/a	n/a	501.545454545	n/a	n/a	n/a	389.6	672.222222222	n/a	341.833333333	259.076923077	653.534883721	710.716981132	n/a	565.0	294.235294118	473.0	318.666666667	196.0	203.0	426.352941176	287.153846154	357.028571429	299.928571429	247.8	412.565217391	319.043478261	536.75	386.25
alpha_rarefaction_9750_4.txt	9750	4	n/a	n/a	n/a	n/a	241.055555556	n/a	317.666666667	n/a	n/a	371.333333333	n/a	n/a	n/a	377.111111111	620.823529412	n/a	330.5	277.833333333	431.5625	804.1875	n/a	397.625	309.5	496.333333333	359.461538462	216.066666667	237.6	409.066666667	393.6	362.384615385	286.117647059	321.5	431.636363636	259.0	422.142857143	328.363636364
alpha_rarefaction_9750_5.txt	9750	5	n/a	n/a	n/a	n/a	273.647058824	n/a	311.055555556	n/a	n/a	614.1	n/a	n/a	n/a	427.8	707.5625	n/a	364.333333333	307.0	491.95	745.518518519	n/a	526.0	394.153846154	390.375	364.4	304.769230769	404.5	410.882352941	425.111111111	311.833333333	379.5	361.352941176	344.041666667	270.352941176	248.0	242.5
alpha_rarefaction_9750_6.txt	9750	6	n/a	n/a	n/a	n/a	337.125	n/a	334.0	n/a	n/a	300.615384615	n/a	n/a	n/a	395.84	753.567164179	n/a	289.928571429	538.75	680.0	774.111111111	n/a	226.5	362.0	279.117647059	293.615384615	257.0	328.857142857	452.866666667	253.928571429	351.37037037	343.866666667	232.5	339.636363636	212.451612903	422.142857143	428.142857143
alpha_rarefaction_9750_7.txt	9750	7	n/a	n/a	n/a	n/a	314.5	n/a	323.333333333	n/a	n/a	387.75	n/a	n/a	n/a	553.0	670.397590361	n/a	356.8	306.0	817.357142857	635.808823529	n/a	346.142857143	269.25	397.153846154	265.333333333	233.5	479.0	326.8	251.0	288.916666667	307.066666667	312.066666667	390.0	296.272727273	677.2	305.153846154
alpha_rarefaction_9750_8.txt	9750	8	n/a	n/a	n/a	n/a	301.5625	n/a	317.666666667	n/a	n/a	452.333333333	n/a	n/a	n/a	377.037037037	664.918604651	n/a	544.111111111	476.0	705.870967742	705.454545455	n/a	348.142857143	242.058823529	295.0	306.571428571	204.769230769	897.5	539.25	263.666666667	346.896551724	570.857142857	223.636363636	329.730769231	233.555555556	572.428571429	403.3
alpha_rarefaction_9750_9.txt	9750	9	n/a	n/a	n/a	n/a	267.052631579	n/a	340.0	n/a	n/a	352.545454545	n/a	n/a	n/a	530.875	767.814814815	n/a	354.75	331.666666667	607.6	812.865384615	n/a	408.428571429	302.5625	370.3125	366.1	173.55	395.166666667	383.2	412.5	300.21875	413.1	269.0	376.217391304	246.12	488.428571429	253.928571429
alpha_rarefaction_10000_0.txt	10000	0	n/a	n/a	n/a	n/a	416.583333333	n/a	n/a	n/a	n/a	417.5	n/a	n/a	n/a	333.75	653.613636364	n/a	575.428571429	540.166666667	723.6	716.125	n/a	449.5	280.4375	372.0	290.153846154	235.0	292.111111111	494.25	304.083333333	327.59375	232.714285714	244.772727273	394.037037037	303.0	614.0	271.4
alpha_rarefaction_10000_1.txt	10000	1	n/a	n/a	n/a	n/a	424.75	n/a	n/a	n/a	n/a	331.0	n/a	n/a	n/a	363.434782609	676.375	n/a	319.230769231	470.0	777.363636364	752.204081633	n/a	791.0	323.5	340.0	342.0	185.071428571	216.1	509.153846154	234.0	374.964285714	366.090909091	372.588235294	403.136363636	297.5	584.5	328.083333333
alpha_rarefaction_10000_2.txt	10000	2	n/a	n/a	n/a	n/a	325.833333333	n/a	n/a	n/a	n/a	390.0	n/a	n/a	n/a	426.0	629.47826087	n/a	311.0	376.0	535.386363636	693.786885246	n/a	509.0	316.4	281.4375	217.166666667	250.363636364	443.0	347.9	215.0625	360.181818182	410.3	290.0	356.12	326.4	314.8	344.545454545
alpha_rarefaction_10000_3.txt	10000	3	n/a	n/a	n/a	n/a	338.125	n/a	n/a	n/a	n/a	317.176470588	n/a	n/a	n/a	430.636363636	670.679012346	n/a	315.111111111	359.333333333	716.222222222	656.0	n/a	290.0	269.05	452.076923077	356.25	209.0	457.2	436.0625	285.0	425.5	340.875	331.894736842	458.714285714	282.75	407.1	359.8
alpha_rarefaction_10000_4.txt	10000	4	n/a	n/a	n/a	n/a	388.375	n/a	n/a	n/a	n/a	445.1	n/a	n/a	n/a	440.555555556	853.015873016	n/a	412.666666667	379.090909091	553.5	744.684210526	n/a	390.111111111	292.235294118	367.333333333	349.214285714	273.1	361.0	475.461538462	499.0	383.558823529	412.333333333	238.541666667	428.5	285.285714286	412.363636364	400.111111111
alpha_rarefaction_10000_5.txt	10000	5	n/a	n/a	n/a	n/a	304.571428571	n/a	n/a	n/a	n/a	412.2	n/a	n/a	n/a	590.214285714	690.743589744	n/a	414.0	471.375	760.029411765	735.181818182	n/a	320.6	257.3	360.071428571	310.4	215.615384615	268.111111111	499.615384615	225.153846154	287.636363636	419.1	295.05	467.954545455	220.576923077	431.625	268.666666667
alpha_rarefaction_10000_6.txt	10000	6	n/a	n/a	n/a	n/a	286.555555556	n/a	n/a	n/a	n/a	297.5	n/a	n/a	n/a	373.04	683.506329114	n/a	500.666666667	381.0	484.333333333	642.0	n/a	319.083333333	277.833333333	318.176470588	447.75	147.055555556	269.111111111	377.833333333	321.8	320.027777778	311.2	312.142857143	323.888888889	259.125	462.0	602.5
alpha_rarefaction_10000_7.txt	10000	7	n/a	n/a	n/a	n/a	345.833333333	n/a	n/a	n/a	n/a	481.5	n/a	n/a	n/a	484.8	671.24137931	n/a	493.0	383.0	620.026315789	734.362068966	n/a	387.875	263.714285714	378.769230769	351.0	219.2	330.857142857	446.0	312.0	343.965517241	289.571428571	390.0	389.115384615	223.576923077	584.5	372.0
alpha_rarefaction_10000_8.txt	10000	8	n/a	n/a	n/a	n/a	467.833333333	n/a	n/a	n/a	n/a	622.111111111	n/a	n/a	n/a	382.714285714	655.512820513	n/a	451.142857143	451.25	551.12	682.288135593	n/a	473.857142857	248.75	591.6	277.2	280.571428571	340.0	493.153846154	457.111111111	301.833333333	326.5	315.5	368.75	277.15	490.428571429	380.0
alpha_rarefaction_10000_9.txt	10000	9	n/a	n/a	n/a	n/a	362.0	n/a	n/a	n/a	n/a	341.909090909	n/a	n/a	n/a	434.115384615	781.0	n/a	380.090909091	363.0	699.162162162	681.288135593	n/a	369.75	460.25	341.866666667	345.833333333	236.571428571	285.6	509.153846154	288.5	415.517241379	316.5	332.055555556	377.0	286.230769231	630.2	396.111111111
